0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0.489705353975296,0.4898335933685303,0.49149686098098755,0.4929664134979248,0.48338621854782104,0.47941622138023376,0.4743553102016449,0.4830135405063629,0.45849573612213135,0.48797130584716797,0.4799136519432068,0.48547375202178955,0.43129441142082214,0.5347360372543335,0.4098464846611023,0.5118678212165833,0.4643305540084839,0.5099815130233765,0.47916802763938904,0.501664936542511,0.4879570007324219,0.499947190284729,0.4839697778224945,0.48673149943351746,0.4724835753440857,0.5706803202629089,0.5888843536376953,0.5495806932449341,0.5672718286514282,0.5405212044715881,0.5504137277603149,0.5804067850112915,0.6012612581253052,0.12440162152051926,0.10382667183876038,0.10300523042678833,0.10220101475715637,0.10318541526794434,0.10199931263923645,0.10126929730176926,0.10371464490890503,0.10300754755735397,0.1386280059814453,0.1379435658454895,0.1886492520570755,0.21858209371566772,0.2684323191642761,0.36478713154792786,0.17693361639976501,0.44520822167396545,0.15042471885681152,0.47027045488357544,0.14478373527526855,0.4560861587524414,0.15572518110275269,0.44434019923210144,0.4129432737827301,0.4421609342098236,0.4575642943382263,0.4672783315181732,0.5552846789360046,0.6266016960144043,0.6003925204277039,0.6621737480163574,0.6028835773468018,0.6710971593856812
0.5136062502861023,0.5137424468994141,0.5163044333457947,0.5187627673149109,0.5053841471672058,0.5012460350990295,0.4967200756072998,0.511163592338562,0.4832981824874878,0.5150409936904907,0.505260705947876,0.4882477819919586,0.4669244885444641,0.4763652980327606,0.44684088230133057,0.5256521701812744,0.49747925996780396,0.5401707887649536,0.5083388686180115,0.543655276298523,0.5168374180793762,0.5365898013114929,0.5138049125671387,0.4826999604701996,0.47930702567100525,0.5911118984222412,0.6029160618782043,0.5603708624839783,0.5641942620277405,0.5353216528892517,0.548864483833313,0.5835537910461426,0.5952166318893433,0.09642648696899414,0.0800141990184784,0.07985833287239075,0.07978811860084534,0.07953613996505737,0.07901465892791748,0.07846301794052124,0.0858106017112732,0.08373904228210449,0.11281997710466385,0.1114138588309288,0.18593478202819824,0.1956750899553299,0.31234872341156006,0.3327593207359314,0.3592710793018341,0.42888590693473816,0.38119569420814514,0.4561861753463745,0.3765544295310974,0.4439598321914673,0.3701127767562866,0.4330098032951355,0.4180065989494324,0.43997400999069214,0.4565082788467407,0.4610288441181183,0.6195260286331177,0.6270237565040588,0.6708429455757141,0.6611251831054688,0.6660605072975159,0.6638813018798828
0.5023105144500732,0.49543020129203796,0.4906824231147766,0.4856807589530945,0.5081098079681396,0.5129395723342896,0.5178946256637573,0.4766661524772644,0.5266778469085693,0.49582380056381226,0.5103796720504761,0.42671439051628113,0.5668221116065979,0.4235261082649231,0.5663986802101135,0.4493376910686493,0.5431942939758301,0.4535787105560303,0.5357293486595154,0.4609004259109497,0.5299280881881714,0.45784345269203186,0.5316630601882935,0.46752434968948364,0.5300837755203247,0.45523613691329956,0.5255773663520813,0.4875119924545288,0.5160052180290222,0.4974170923233032,0.5164769887924194,0.47442132234573364,0.5062517523765564,0.20665867626667023,0.191602885723114,0.19202768802642822,0.19284772872924805,0.19155240058898926,0.19245979189872742,0.19368523359298706,0.20602118968963623,0.20978304743766785,0.22591304779052734,0.22706182301044464,0.33365991711616516,0.33915138244628906,0.44638577103614807,0.4348449409008026,0.48356619477272034,0.46246957778930664,0.49350491166114807,0.4786972999572754,0.4900223910808563,0.47515130043029785,0.485666424036026,0.4698132276535034,0.5519132018089294,0.5470984578132629,0.5154802203178406,0.46449393033981323,0.6001552939414978,0.5518783330917358,0.6288556456565857,0.5779975056648254,0.5655137896537781,0.526308000087738
0.49438419938087463,0.48911044001579285,0.48525261878967285,0.48172813653945923,0.4984731078147888,0.5018214583396912,0.5049613118171692,0.4768085181713104,0.5104613900184631,0.49016696214675903,0.4996391832828522,0.43978023529052734,0.5573720335960388,0.4272076189517975,0.5678993463516235,0.45802778005599976,0.541773796081543,0.4637238681316376,0.5401358604431152,0.47038534283638,0.5340863466262817,0.4692266881465912,0.5329126119613647,0.46439218521118164,0.5298638343811035,0.41915637254714966,0.5564056634902954,0.42989951372146606,0.5579530596733093,0.4410959482192993,0.5601823329925537,0.4105055034160614,0.5581597685813904,0.1391223967075348,0.12574458122253418,0.12584039568901062,0.12570562958717346,0.1244717612862587,0.12375390529632568,0.12297093868255615,0.13082990050315857,0.12806040048599243,0.15241730213165283,0.14939960837364197,0.21996459364891052,0.21458888053894043,0.3561505973339081,0.3626595139503479,0.397991418838501,0.3719213604927063,0.4132855534553528,0.37845179438591003,0.40286681056022644,0.37099313735961914,0.3937596380710602,0.36569419503211975,0.43418416380882263,0.4350892901420593,0.46898871660232544,0.4477473497390747,0.6442070603370667,0.6001042723655701,0.6710150837898254,0.6351388096809387,0.6638056039810181,0.5930057168006897
0.5065823197364807,0.4997129738330841,0.49448785185813904,0.4893241226673126,0.5126169919967651,0.5173296928405762,0.521889328956604,0.48237183690071106,0.5305008292198181,0.5016640424728394,0.5137333273887634,0.4404130280017853,0.5742130279541016,0.44059818983078003,0.5648887157440186,0.4377586543560028,0.5340582132339478,0.44566017389297485,0.5309613347053528,0.45109617710113525,0.5248019695281982,0.4526429772377014,0.5225355625152588,0.47344154119491577,0.5251609086990356,0.4539739787578583,0.536788821220398,0.48868969082832336,0.5187864899635315,0.4971150755882263,0.5146381855010986,0.47482654452323914,0.5190986394882202,0.2068711817264557,0.1911441683769226,0.19096186757087708,0.19090861082077026,0.1917298138141632,0.19224217534065247,0.19270895421504974,0.20472601056098938,0.20483523607254028,0.22564591467380524,0.22695598006248474,0.32905030250549316,0.35522812604904175,0.4317236840724945,0.4259515106678009,0.5047919750213623,0.4233148694038391,0.5057482719421387,0.41492679715156555,0.5033078789710999,0.41875308752059937,0.5018045902252197,0.4221036434173584,0.5844448208808899,0.5990892052650452,0.554481565952301,0.46784576773643494,0.7352827787399292,0.5766311287879944,0.7726518511772156,0.603543221950531,0.7354217767715454,0.5650468468666077
0.5644641518592834,0.5698918700218201,0.5729430317878723,0.5760816931724548,0.5588509440422058,0.5542682409286499,0.5497938990592957,0.5793870091438293,0.5422435402870178,0.5667242407798767,0.5557420253753662,0.602075457572937,0.4959751069545746,0.61187344789505,0.4663790762424469,0.6167042851448059,0.46319472789764404,0.6237996816635132,0.4625833332538605,0.6171752214431763,0.471614271402359,0.6109713315963745,0.4732308089733124,0.5578239560127258,0.5011316537857056,0.5737231969833374,0.513471782207489,0.5604535341262817,0.5129501819610596,0.5482715368270874,0.5187653303146362,0.5734254717826843,0.5183455944061279,0.5160064101219177,0.501976728439331,0.500020444393158,0.49774953722953796,0.5000413656234741,0.4971427023410797,0.4939354956150055,0.4826551675796509,0.47695600986480713,0.5203642249107361,0.5170305371284485,0.5044434666633606,0.5084732174873352,0.6159182190895081,0.6343112587928772,0.7221527695655823,0.7542497515678406,0.7503229975700378,0.7861699461936951,0.7499674558639526,0.7861402630805969,0.7400302290916443,0.7761280536651611,0.5810253024101257,0.5797079205513,0.7089928984642029,0.7275213003158569,0.8721304535865784,0.87659752368927,0.894465446472168,0.9010037183761597,0.9234872460365295,0.9337361454963684
0.4576568901538849,0.4577293395996094,0.46069425344467163,0.46359050273895264,0.45095527172088623,0.44882339239120483,0.44644618034362793,0.47187554836273193,0.4503289461135864,0.4679426848888397,0.4602440595626831,0.5186117887496948,0.46696099638938904,0.5201727151870728,0.4667071998119354,0.49241694808006287,0.45436859130859375,0.4918387234210968,0.4387195408344269,0.48048433661460876,0.43860870599746704,0.48120903968811035,0.4465641379356384,0.5853132605552673,0.5495889782905579,0.5828788876533508,0.5353764295578003,0.633733332157135,0.6047173142433167,0.6386419534683228,0.6132775545120239,0.6503205299377441,0.6255301237106323,0.491207093000412,0.473084032535553,0.47015810012817383,0.4675784111022949,0.478234201669693,0.479610800743103,0.4813234210014343,0.4621926248073578,0.47921639680862427,0.4970681965351105,0.5036839246749878,0.5160081386566162,0.5332198739051819,0.6366798877716064,0.6365963816642761,0.7343214154243469,0.7320189476013184,0.759255051612854,0.7424525618553162,0.7603151202201843,0.7458249926567078,0.7523922920227051,0.7446218729019165,0.6120543479919434,0.6238608956336975,0.7503551244735718,0.7414711117744446,0.6828108429908752,0.6911197304725647,0.6568689346313477,0.6739906668663025,0.7185779213905334,0.7181660532951355
0.5844129323959351,0.5909613966941833,0.5942736268043518,0.5976094007492065,0.5829137563705444,0.5806878805160522,0.5784922242164612,0.6044124960899353,0.5815138220787048,0.5894661545753479,0.5816540718078613,0.6285242438316345,0.5825273990631104,0.6016920208930969,0.5652520060539246,0.5772310495376587,0.5433610677719116,0.5724244713783264,0.5356490612030029,0.5776693224906921,0.5343080163002014,0.5795714855194092,0.5383747816085815,0.6325464844703674,0.5962803363800049,0.5876688361167908,0.5441399812698364,0.6346719264984131,0.6103415489196777,0.6442804932594299,0.616165280342102,0.6385558843612671,0.6258145570755005,0.3893721103668213,0.37374815344810486,0.37328821420669556,0.37297487258911133,0.3747612237930298,0.3748987019062042,0.3749292194843292,0.3753788471221924,0.37583276629447937,0.40133732557296753,0.4001036584377289,0.4413808286190033,0.4499955177307129,0.5211606025695801,0.5434280633926392,0.44035112857818604,0.6197561621665955,0.4173208475112915,0.6407051086425781,0.410520076751709,0.6422387957572937,0.4190884828567505,0.6366780400276184,0.6282959580421448,0.6205087304115295,0.7394912242889404,0.7066609263420105,0.6856592893600464,0.6946335434913635,0.6699042916297913,0.676386296749115,0.7205106019973755,0.7115542888641357
0.554957926273346,0.5614296793937683,0.5655303001403809,0.5686658620834351,0.5500731468200684,0.5465326309204102,0.5429568886756897,0.5733716487884521,0.5374231934547424,0.5610852241516113,0.5474209785461426,0.6008448600769043,0.498576283454895,0.6386893391609192,0.44708383083343506,0.5951290726661682,0.4842377305030823,0.5859912633895874,0.4914354979991913,0.5801039338111877,0.5012943744659424,0.5815279483795166,0.5001102685928345,0.5596237182617188,0.5102875232696533,0.5825940370559692,0.4837515652179718,0.5472174882888794,0.4917947053909302,0.5386067628860474,0.4963964819908142,0.5464573502540588,0.49123868346214294,0.42095014452934265,0.4060461223125458,0.4064538776874542,0.40694573521614075,0.4033530354499817,0.40252286195755005,0.40130147337913513,0.4110395908355713,0.4049566388130188,0.4348943829536438,0.4334678053855896,0.5070871114730835,0.49074625968933105,0.5796926617622375,0.5548989176750183,0.6476110219955444,0.6493485569953918,0.6660075783729553,0.6766042113304138,0.6557745337486267,0.6644195914268494,0.6496292352676392,0.6549699902534485,0.6734842658042908,0.6755538582801819,0.7648611664772034,0.859004557132721,0.8991801142692566,0.7994962334632874,0.9133591651916504,0.7893968820571899,0.9478136301040649,0.830463707447052
0.5593080520629883,0.5653778314590454,0.5695611238479614,0.5730360150337219,0.5538668036460876,0.5502448081970215,0.5467274785041809,0.5769246220588684,0.5411123037338257,0.5653889775276184,0.552241861820221,0.6060612797737122,0.5043839812278748,0.6422019004821777,0.45220717787742615,0.6019322872161865,0.48884040117263794,0.593728244304657,0.49735772609710693,0.5865164995193481,0.5068427324295044,0.587536096572876,0.5048624873161316,0.5660485029220581,0.516394317150116,0.581633448600769,0.48470237851142883,0.5480875968933105,0.4932536780834198,0.5388706922531128,0.49813830852508545,0.5458139181137085,0.49267804622650146,0.4257829189300537,0.4094398021697998,0.4099278151988983,0.4103465676307678,0.4066121280193329,0.4056508541107178,0.4050566852092743,0.414127379655838,0.4102233350276947,0.4392640292644501,0.43785035610198975,0.5086240768432617,0.49247926473617554,0.5813580751419067,0.5541905760765076,0.6501317024230957,0.6456230282783508,0.6685617566108704,0.6732687950134277,0.655419647693634,0.6596403121948242,0.649185299873352,0.6500906348228455,0.6742436289787292,0.6741297841072083,0.7748373746871948,0.8444840312004089,0.8989707827568054,0.8019258975982666,0.9145300984382629,0.7915245890617371,0.9512378573417664,0.8432230949401855
